X,Y,fid,Postcode,OBJECTID,SCHOOL_NAM,SHORT,ID
329600,669318,5932,EH177DA,19,Craigour Park Primary School,Craigour Park,5932
329678,669421,5933,EH177DB,19,Craigour Park Primary School,Craigour Park,5933
329702,669494,5934,EH177DD,19,Craigour Park Primary School,Craigour Park,5934
329641,669458,5935,EH177DE,19,Craigour Park Primary School,Craigour Park,5935
329618,669492,5936,EH177DF,19,Craigour Park Primary School,Craigour Park,5936
329612,669389,5937,EH177DG,19,Craigour Park Primary School,Craigour Park,5937
329585,669509,5938,EH177DH,19,Craigour Park Primary School,Craigour Park,5938
329530,669491,5939,EH177DJ,19,Craigour Park Primary School,Craigour Park,5939
329468,669392,5940,EH177DL,19,Craigour Park Primary School,Craigour Park,5940
329446,669488,5941,EH177DN,19,Craigour Park Primary School,Craigour Park,5941
329614,669576,5942,EH177DP,19,Craigour Park Primary School,Craigour Park,5942
329577,669369,5943,EH177DQ,19,Craigour Park Primary School,Craigour Park,5943
329570,669597,5948,EH177DW,19,Craigour Park Primary School,Craigour Park,5948
329211,669130,5959,EH177EJ,19,Craigour Park Primary School,Craigour Park,5959
328828,669547,5961,EH177EN,19,Craigour Park Primary School,Craigour Park,5961
328814,669364,5962,EH177EP,19,Craigour Park Primary School,Craigour Park,5962
328837,669384,5964,EH177ER,19,Craigour Park Primary School,Craigour Park,5964
328785,669506,5965,EH177ES,19,Craigour Park Primary School,Craigour Park,5965
328809,669477,5966,EH177ET,19,Craigour Park Primary School,Craigour Park,5966
328920,669496,5967,EH177EX,19,Craigour Park Primary School,Craigour Park,5967
328886,669448,5968,EH177EY,19,Craigour Park Primary School,Craigour Park,5968
328936,669375,5969,EH177EZ,19,Craigour Park Primary School,Craigour Park,5969
329461,669257,5970,EH177FB,19,Craigour Park Primary School,Craigour Park,5970
328930,669465,5973,EH177HB,19,Craigour Park Primary School,Craigour Park,5973
328990,669371,5974,EH177HD,19,Craigour Park Primary School,Craigour Park,5974
329026,669365,5975,EH177HE,19,Craigour Park Primary School,Craigour Park,5975
329057,669472,5976,EH177HF,19,Craigour Park Primary School,Craigour Park,5976
329119,669526,5977,EH177HG,19,Craigour Park Primary School,Craigour Park,5977
329064,669553,5978,EH177HH,19,Craigour Park Primary School,Craigour Park,5978
329218,669535,5979,EH177HJ,19,Craigour Park Primary School,Craigour Park,5979
329268,669454,5980,EH177HL,19,Craigour Park Primary School,Craigour Park,5980
329308,669318,5981,EH177HN,19,Craigour Park Primary School,Craigour Park,5981
329309,669226,5982,EH177HP,19,Craigour Park Primary School,Craigour Park,5982
329026,669513,5983,EH177HQ,19,Craigour Park Primary School,Craigour Park,5983
329493,669300,5984,EH177HR,19,Craigour Park Primary School,Craigour Park,5984
329436,669311,5985,EH177HS,19,Craigour Park Primary School,Craigour Park,5985
329433,669350,5986,EH177HT,19,Craigour Park Primary School,Craigour Park,5986
329328,669451,5987,EH177HU,19,Craigour Park Primary School,Craigour Park,5987
329298,669190,5988,EH177HW,19,Craigour Park Primary School,Craigour Park,5988
329290,669505,5989,EH177HX,19,Craigour Park Primary School,Craigour Park,5989
329395,669635,5990,EH177HY,19,Craigour Park Primary School,Craigour Park,5990
329127,668896,5992,EH177JB,19,Craigour Park Primary School,Craigour Park,5992
328960,669059,5994,EH177JE,19,Craigour Park Primary School,Craigour Park,5994
328771,669242,5996,EH177JG,19,Craigour Park Primary School,Craigour Park,5996
328557,669423,5998,EH177JJ,19,Craigour Park Primary School,Craigour Park,5998
328516,669516,5999,EH177JL,19,Craigour Park Primary School,Craigour Park,5999
328535,669542,6000,EH177JN,19,Craigour Park Primary School,Craigour Park,6000
328557,669483,6001,EH177JP,19,Craigour Park Primary School,Craigour Park,6001
328644,669420,6003,EH177JR,19,Craigour Park Primary School,Craigour Park,6003
328707,669541,6004,EH177JS,19,Craigour Park Primary School,Craigour Park,6004
328777,669596,6005,EH177JT,19,Craigour Park Primary School,Craigour Park,6005
328888,669597,6006,EH177JU,19,Craigour Park Primary School,Craigour Park,6006
328566,669569,6007,EH177JW,19,Craigour Park Primary School,Craigour Park,6007
328839,669594,6008,EH177JY,19,Craigour Park Primary School,Craigour Park,6008
328896,669523,6009,EH177LA,19,Craigour Park Primary School,Craigour Park,6009
328844,669715,6010,EH177LB,19,Craigour Park Primary School,Craigour Park,6010
329223,669374,6013,EH177LF,19,Craigour Park Primary School,Craigour Park,6013
328782,669304,6014,EH177LG,19,Craigour Park Primary School,Craigour Park,6014
328925,669165,6015,EH177LH,19,Craigour Park Primary School,Craigour Park,6015
329016,669185,6016,EH177LJ,19,Craigour Park Primary School,Craigour Park,6016
328966,669204,6017,EH177LL,19,Craigour Park Primary School,Craigour Park,6017
328908,669247,6018,EH177LN,19,Craigour Park Primary School,Craigour Park,6018
328948,669305,6019,EH177LP,19,Craigour Park Primary School,Craigour Park,6019
328803,669326,6020,EH177LQ,19,Craigour Park Primary School,Craigour Park,6020
329082,669154,6021,EH177LR,19,Craigour Park Primary School,Craigour Park,6021
329017,669145,6022,EH177LS,19,Craigour Park Primary School,Craigour Park,6022
329050,669075,6023,EH177LT,19,Craigour Park Primary School,Craigour Park,6023
328949,669235,6024,EH177LW,19,Craigour Park Primary School,Craigour Park,6024
329149,669051,6025,EH177LZ,19,Craigour Park Primary School,Craigour Park,6025
329107,669015,6026,EH177NA,19,Craigour Park Primary School,Craigour Park,6026
329163,668954,6027,EH177NB,19,Craigour Park Primary School,Craigour Park,6027
328941,669638,6028,EH177ND,19,Craigour Park Primary School,Craigour Park,6028
329005,669285,6029,EH177NE,19,Craigour Park Primary School,Craigour Park,6029
329055,669342,6030,EH177NF,19,Craigour Park Primary School,Craigour Park,6030
329009,669966,6031,EH177NG,19,Craigour Park Primary School,Craigour Park,6031
328973,669819,6032,EH177NH,19,Craigour Park Primary School,Craigour Park,6032
329007,669806,6033,EH177NJ,19,Craigour Park Primary School,Craigour Park,6033
328983,669605,6034,EH177NL,19,Craigour Park Primary School,Craigour Park,6034
329017,669594,6035,EH177NN,19,Craigour Park Primary School,Craigour Park,6035
329034,669767,6036,EH177NP,19,Craigour Park Primary School,Craigour Park,6036
329010,669920,6037,EH177NQ,19,Craigour Park Primary School,Craigour Park,6037
329062,669748,6038,EH177NR,19,Craigour Park Primary School,Craigour Park,6038
329095,669863,6039,EH177NS,19,Craigour Park Primary School,Craigour Park,6039
329181,669863,6040,EH177NT,19,Craigour Park Primary School,Craigour Park,6040
329224,669788,6041,EH177NU,19,Craigour Park Primary School,Craigour Park,6041
329020,669645,6042,EH177NW,19,Craigour Park Primary School,Craigour Park,6042
329326,669755,6043,EH177NX,19,Craigour Park Primary School,Craigour Park,6043
329349,669683,6044,EH177NY,19,Craigour Park Primary School,Craigour Park,6044
329317,669596,6045,EH177NZ,19,Craigour Park Primary School,Craigour Park,6045
329243,669665,6046,EH177PA,19,Craigour Park Primary School,Craigour Park,6046
329271,669702,6047,EH177PB,19,Craigour Park Primary School,Craigour Park,6047
329166,669799,6048,EH177PD,19,Craigour Park Primary School,Craigour Park,6048
329105,669804,6049,EH177PE,19,Craigour Park Primary School,Craigour Park,6049
329095,669729,6050,EH177PF,19,Craigour Park Primary School,Craigour Park,6050
329170,669714,6051,EH177PG,19,Craigour Park Primary School,Craigour Park,6051
329095,669622,6052,EH177PH,19,Craigour Park Primary School,Craigour Park,6052
329163,669663,6053,EH177PJ,19,Craigour Park Primary School,Craigour Park,6053
329221,669573,6054,EH177PL,19,Craigour Park Primary School,Craigour Park,6054
329278,669531,6055,EH177PN,19,Craigour Park Primary School,Craigour Park,6055
329107,669659,6056,EH177PQ,19,Craigour Park Primary School,Craigour Park,6056
328247,669715,6061,EH177PX,19,Craigour Park Primary School,Craigour Park,6061
328427,669535,6074,EH177QR,19,Craigour Park Primary School,Craigour Park,6074
328469,669596,6076,EH177QU,19,Craigour Park Primary School,Craigour Park,6076
328522,669739,6078,EH177QX,19,Craigour Park Primary School,Craigour Park,6078
328583,669606,6079,EH177QY,19,Craigour Park Primary School,Craigour Park,6079
328608,669644,6080,EH177QZ,19,Craigour Park Primary School,Craigour Park,6080
328592,669683,6081,EH177RA,19,Craigour Park Primary School,Craigour Park,6081
328615,669725,6082,EH177RB,19,Craigour Park Primary School,Craigour Park,6082
328661,669670,6083,EH177RD,19,Craigour Park Primary School,Craigour Park,6083
328621,669760,6084,EH177RE,19,Craigour Park Primary School,Craigour Park,6084
328698,669715,6085,EH177RF,19,Craigour Park Primary School,Craigour Park,6085
328670,669780,6086,EH177RG,19,Craigour Park Primary School,Craigour Park,6086
328758,669758,6087,EH177RH,19,Craigour Park Primary School,Craigour Park,6087
328723,669836,6088,EH177RJ,19,Craigour Park Primary School,Craigour Park,6088
328914,669846,6089,EH177RL,19,Craigour Park Primary School,Craigour Park,6089
328912,669832,6090,EH177RN,19,Craigour Park Primary School,Craigour Park,6090
328911,669890,6091,EH177RP,19,Craigour Park Primary School,Craigour Park,6091
328677,669810,6092,EH177RQ,19,Craigour Park Primary School,Craigour Park,6092
328900,669969,6093,EH177RR,19,Craigour Park Primary School,Craigour Park,6093
328902,669952,6094,EH177RS,19,Craigour Park Primary School,Craigour Park,6094
328890,670020,6095,EH177RT,19,Craigour Park Primary School,Craigour Park,6095
328908,669903,6096,EH177RW,19,Craigour Park Primary School,Craigour Park,6096
328734,669701,6097,EH177RY,19,Craigour Park Primary School,Craigour Park,6097
328965,670149,6098,EH177RZ,19,Craigour Park Primary School,Craigour Park,6098
328861,670156,6100,EH177SB,19,Craigour Park Primary School,Craigour Park,6100
329093,670042,6101,EH177SE,19,Craigour Park Primary School,Craigour Park,6101
329051,670013,6102,EH177SF,19,Craigour Park Primary School,Craigour Park,6102
328985,670070,6103,EH177SG,19,Craigour Park Primary School,Craigour Park,6103
329302,669828,6104,EH177SH,19,Craigour Park Primary School,Craigour Park,6104
329284,669898,6107,EH177SQ,19,Craigour Park Primary School,Craigour Park,6107
328373,669696,6108,EH177TA,19,Craigour Park Primary School,Craigour Park,6108
328358,669617,6109,EH177TB,19,Craigour Park Primary School,Craigour Park,6109
321880,676102,8435,EH4 4AB,20,Craigroyston Primary School,Craigroyston,8390
321657,675907,8436,EH4 4AE,20,Craigroyston Primary School,Craigroyston,8391
321361,675999,8478,EH4 4DJ,20,Craigroyston Primary School,Craigroyston,8433
321679,675735,8511,EH4 4FA,20,Craigroyston Primary School,Craigroyston,8466
321650,675843,8512,EH4 4FB,20,Craigroyston Primary School,Craigroyston,8467
321627,675794,8513,EH4 4FD,20,Craigroyston Primary School,Craigroyston,8468
321594,675775,8514,EH4 4FE,20,Craigroyston Primary School,Craigroyston,8469
321719,675672,8515,EH4 4FF,20,Craigroyston Primary School,Craigroyston,8470
321622,676236,8516,EH4 4FH,20,Craigroyston Primary School,Craigroyston,8471
321588,676349,8518,EH4 4FP,20,Craigroyston Primary School,Craigroyston,8473
321716,675683,8519,EH4 4FQ,20,Craigroyston Primary School,Craigroyston,8474
321541,676334,8520,EH4 4FR,20,Craigroyston Primary School,Craigroyston,8475
321810,676261,8521,EH4 4FS,20,Craigroyston Primary School,Craigroyston,8476
321541,676332,8522,EH4 4FT,20,Craigroyston Primary School,Craigroyston,8477
321730,676307,8523,EH4 4FX,20,Craigroyston Primary School,Craigroyston,8478
321413,675619,8532,EH4 4GJ,20,Craigroyston Primary School,Craigroyston,8487
321196,675839,8533,EH4 4GL,20,Craigroyston Primary School,Craigroyston,8488
321394,675499,8534,EH4 4GN,20,Craigroyston Primary School,Craigroyston,8489
321366,675585,8535,EH4 4GP,20,Craigroyston Primary School,Craigroyston,8490
321336,675624,8536,EH4 4GQ,20,Craigroyston Primary School,Craigroyston,8491
321458,675673,8537,EH4 4GR,20,Craigroyston Primary School,Craigroyston,8492
321435,675648,8538,EH4 4GS,20,Craigroyston Primary School,Craigroyston,8493
321366,675717,8540,EH4 4GU,20,Craigroyston Primary School,Craigroyston,8495
321829,676334,8568,EH4 4NL,20,Craigroyston Primary School,Craigroyston,8523
321589,676257,8569,EH4 4NT,20,Craigroyston Primary School,Craigroyston,8524
321548,676119,8570,EH4 4NZ,20,Craigroyston Primary School,Craigroyston,8525
321474,676132,8571,EH4 4PA,20,Craigroyston Primary School,Craigroyston,8526
321406,676148,8572,EH4 4PB,20,Craigroyston Primary School,Craigroyston,8527
321490,676211,8573,EH4 4PD,20,Craigroyston Primary School,Craigroyston,8528
321599,676202,8574,EH4 4PE,20,Craigroyston Primary School,Craigroyston,8529
321821,676025,8575,EH4 4PG,20,Craigroyston Primary School,Craigroyston,8530
322086,675731,8576,EH4 4PH,20,Craigroyston Primary School,Craigroyston,8531
321995,675929,8577,EH4 4PJ,20,Craigroyston Primary School,Craigroyston,8532
321981,675952,8578,EH4 4PL,20,Craigroyston Primary School,Craigroyston,8533
321961,675890,8579,EH4 4PN,20,Craigroyston Primary School,Craigroyston,8534
321855,675925,8580,EH4 4PP,20,Craigroyston Primary School,Craigroyston,8535
321933,675615,8581,EH4 4PQ,20,Craigroyston Primary School,Craigroyston,8536
321905,675867,8582,EH4 4PW,20,Craigroyston Primary School,Craigroyston,8537
321813,675849,8583,EH4 4PX,20,Craigroyston Primary School,Craigroyston,8538
321746,675854,8584,EH4 4PY,20,Craigroyston Primary School,Craigroyston,8539
321732,675898,8585,EH4 4PZ,20,Craigroyston Primary School,Craigroyston,8540
321765,676011,8586,EH4 4QB,20,Craigroyston Primary School,Craigroyston,8541
321499,676007,8587,EH4 4QD,20,Craigroyston Primary School,Craigroyston,8542
321724,676026,8588,EH4 4QE,20,Craigroyston Primary School,Craigroyston,8543
321659,675998,8589,EH4 4QF,20,Craigroyston Primary School,Craigroyston,8544
321687,676040,8590,EH4 4QG,20,Craigroyston Primary School,Craigroyston,8545
321808,676092,8591,EH4 4QL,20,Craigroyston Primary School,Craigroyston,8546
321916,676046,8592,EH4 4QR,20,Craigroyston Primary School,Craigroyston,8547
321603,675558,8593,EH4 4QS,20,Craigroyston Primary School,Craigroyston,8548
321518,675600,8594,EH4 4QT,20,Craigroyston Primary School,Craigroyston,8549
321580,675592,8595,EH4 4QU,20,Craigroyston Primary School,Craigroyston,8550
321634,675610,8596,EH4 4QX,20,Craigroyston Primary School,Craigroyston,8551
321614,675666,8597,EH4 4QY,20,Craigroyston Primary School,Craigroyston,8552
321459,675875,8598,EH4 4RA,20,Craigroyston Primary School,Craigroyston,8553
321536,675662,8599,EH4 4RB,20,Craigroyston Primary School,Craigroyston,8554
321496,675726,8600,EH4 4RF,20,Craigroyston Primary School,Craigroyston,8555
321425,675769,8601,EH4 4RG,20,Craigroyston Primary School,Craigroyston,8556
321398,675824,8602,EH4 4RH,20,Craigroyston Primary School,Craigroyston,8557
321340,675780,8603,EH4 4RJ,20,Craigroyston Primary School,Craigroyston,8558
321339,675908,8604,EH4 4RL,20,Craigroyston Primary School,Craigroyston,8559
321378,675884,8605,EH4 4RN,20,Craigroyston Primary School,Craigroyston,8560
321446,675963,8606,EH4 4RP,20,Craigroyston Primary School,Craigroyston,8561
321466,675822,8607,EH4 4RQ,20,Craigroyston Primary School,Craigroyston,8562
321554,675951,8608,EH4 4RR,20,Craigroyston Primary School,Craigroyston,8563
321592,675930,8609,EH4 4RS,20,Craigroyston Primary School,Craigroyston,8564
321554,675784,8610,EH4 4RT,20,Craigroyston Primary School,Craigroyston,8565
321354,675836,8611,EH4 4RU,20,Craigroyston Primary School,Craigroyston,8566
321413,676001,8612,EH4 4RW,20,Craigroyston Primary School,Craigroyston,8567
321540,676201,8613,EH4 4RZ,20,Craigroyston Primary School,Craigroyston,8568
321491,676262,8614,EH4 4SA,20,Craigroyston Primary School,Craigroyston,8569
321504,676306,8615,EH4 4SB,20,Craigroyston Primary School,Craigroyston,8570
321475,676340,8616,EH4 4SD,20,Craigroyston Primary School,Craigroyston,8571
321443,676299,8617,EH4 4SE,20,Craigroyston Primary School,Craigroyston,8572
321389,676319,8618,EH4 4SF,20,Craigroyston Primary School,Craigroyston,8573
321339,676294,8619,EH4 4SG,20,Craigroyston Primary School,Craigroyston,8574
321376,676277,8620,EH4 4SH,20,Craigroyston Primary School,Craigroyston,8575
321270,676265,8621,EH4 4SJ,20,Craigroyston Primary School,Craigroyston,8576
321227,676230,8622,EH4 4SL,20,Craigroyston Primary School,Craigroyston,8577
321186,676245,8623,EH4 4SN,20,Craigroyston Primary School,Craigroyston,8578
321106,676220,8624,EH4 4SP,20,Craigroyston Primary School,Craigroyston,8579
321338,676253,8625,EH4 4SQ,20,Craigroyston Primary School,Craigroyston,8580
321115,676169,8626,EH4 4SS,20,Craigroyston Primary School,Craigroyston,8581
321185,676167,8627,EH4 4ST,20,Craigroyston Primary School,Craigroyston,8582
321227,676170,8628,EH4 4SU,20,Craigroyston Primary School,Craigroyston,8583
321085,676092,8629,EH4 4SX,20,Craigroyston Primary School,Craigroyston,8584
321030,676203,8630,EH4 4SY,20,Craigroyston Primary School,Craigroyston,8585
322063,675666,8631,EH4 4SZ,20,Craigroyston Primary School,Craigroyston,8586
321118,676136,8632,EH4 4TA,20,Craigroyston Primary School,Craigroyston,8587
321204,676124,8633,EH4 4TB,20,Craigroyston Primary School,Craigroyston,8588
321261,676189,8634,EH4 4TD,20,Craigroyston Primary School,Craigroyston,8589
321284,676201,8635,EH4 4TE,20,Craigroyston Primary School,Craigroyston,8590
321284,676198,8636,EH4 4TF,20,Craigroyston Primary School,Craigroyston,8591
321274,676109,8637,EH4 4TG,20,Craigroyston Primary School,Craigroyston,8592
321368,676072,8638,EH4 4TJ,20,Craigroyston Primary School,Craigroyston,8593
321418,676116,8639,EH4 4TN,20,Craigroyston Primary School,Craigroyston,8594
321571,675996,8640,EH4 4TT,20,Craigroyston Primary School,Craigroyston,8595
321411,676060,8641,EH4 4TW,20,Craigroyston Primary School,Craigroyston,8596
321492,676045,8642,EH4 4TX,20,Craigroyston Primary School,Craigroyston,8597
321892,676125,8643,EH4 4TY,20,Craigroyston Primary School,Craigroyston,8598
321865,676074,8644,EH4 4TZ,20,Craigroyston Primary School,Craigroyston,8599
322016,675719,8646,EH4 4UE,20,Craigroyston Primary School,Craigroyston,8601
322029,675782,8647,EH4 4UF,20,Craigroyston Primary School,Craigroyston,8602
321936,675737,8648,EH4 4UG,20,Craigroyston Primary School,Craigroyston,8603
321977,675837,8649,EH4 4UH,20,Craigroyston Primary School,Craigroyston,8604
321542,676362,8756,EH4 5JG,20,Craigroyston Primary School,Craigroyston,8711
321671,676402,8757,EH4 5JH,20,Craigroyston Primary School,Craigroyston,8712
321135,676000,8791,EH4 5NE,20,Craigroyston Primary School,Craigroyston,8746
318734,674969,8842,EH4 6AS,21,Cramond Primary School,Cramond,8797
318264,675045,8843,EH4 6AT,21,Cramond Primary School,Cramond,8798
318155,675326,8844,EH4 6AU,21,Cramond Primary School,Cramond,8799
318049,675279,8846,EH4 6AX,21,Cramond Primary School,Cramond,8801
318048,675356,8847,EH4 6AY,21,Cramond Primary School,Cramond,8802
318099,675344,8848,EH4 6AZ,21,Cramond Primary School,Cramond,8803
318149,675276,8849,EH4 6BA,21,Cramond Primary School,Cramond,8804
318193,675191,8850,EH4 6BB,21,Cramond Primary School,Cramond,8805
318164,675168,8851,EH4 6BD,21,Cramond Primary School,Cramond,8806
318310,675193,8852,EH4 6BE,21,Cramond Primary School,Cramond,8807
318399,675210,8853,EH4 6BG,21,Cramond Primary School,Cramond,8808
318417,675176,8854,EH4 6BH,21,Cramond Primary School,Cramond,8809
318437,675265,8855,EH4 6BJ,21,Cramond Primary School,Cramond,8810
318253,675248,8856,EH4 6BL,21,Cramond Primary School,Cramond,8811
318380,675093,8857,EH4 6BN,21,Cramond Primary School,Cramond,8812
318230,675436,8858,EH4 6BP,21,Cramond Primary School,Cramond,8813
318341,675184,8859,EH4 6BQ,21,Cramond Primary School,Cramond,8814
318234,675354,8860,EH4 6BR,21,Cramond Primary School,Cramond,8815
318573,675080,8861,EH4 6BU,21,Cramond Primary School,Cramond,8816
318413,675126,8862,EH4 6BW,21,Cramond Primary School,Cramond,8817
318519,675076,8863,EH4 6BX,21,Cramond Primary School,Cramond,8818
318378,675616,8864,EH4 6BY,21,Cramond Primary School,Cramond,8819
318487,675191,8865,EH4 6DA,21,Cramond Primary School,Cramond,8820
318433,675369,8866,EH4 6DB,21,Cramond Primary School,Cramond,8821
318486,675358,8867,EH4 6DD,21,Cramond Primary School,Cramond,8822
318887,675726,8868,EH4 6DE,21,Cramond Primary School,Cramond,8823
318864,675804,8869,EH4 6DF,21,Cramond Primary School,Cramond,8824
318646,675829,8870,EH4 6DG,21,Cramond Primary School,Cramond,8825
318037,675603,8871,EH4 6DH,21,Cramond Primary School,Cramond,8826
318211,675561,8872,EH4 6DJ,21,Cramond Primary School,Cramond,8827
318396,675497,8873,EH4 6DL,21,Cramond Primary School,Cramond,8828
318165,675513,8874,EH4 6DN,21,Cramond Primary School,Cramond,8829
317987,675470,8875,EH4 6DP,21,Cramond Primary School,Cramond,8830
318432,675615,8876,EH4 6DQ,21,Cramond Primary School,Cramond,8831
317952,675626,8880,EH4 6DW,21,Cramond Primary School,Cramond,8835
318007,675297,8882,EH4 6DZ,21,Cramond Primary School,Cramond,8837
317947,675201,8883,EH4 6EA,21,Cramond Primary School,Cramond,8838
318505,675558,8884,EH4 6EB,21,Cramond Primary School,Cramond,8839
318567,675545,8885,EH4 6ED,21,Cramond Primary School,Cramond,8840
318829,674970,8886,EH4 6EE,21,Cramond Primary School,Cramond,8841
318764,675098,8887,EH4 6EH,21,Cramond Primary School,Cramond,8842
318657,675084,8888,EH4 6EJ,21,Cramond Primary School,Cramond,8843
318734,675017,8892,EH4 6EQ,21,Cramond Primary School,Cramond,8847
318649,675019,8898,EH4 6EZ,21,Cramond Primary School,Cramond,8853
319209,676659,8899,EH4 6GU,21,Cramond Primary School,Cramond,8854
319239,676686,8900,EH4 6GW,21,Cramond Primary School,Cramond,8855
318439,675946,8901,EH4 6GX,21,Cramond Primary School,Cramond,8856
319359,676635,8902,EH4 6GY,21,Cramond Primary School,Cramond,8857
319294,676632,8903,EH4 6GZ,21,Cramond Primary School,Cramond,8858
318517,675899,8904,EH4 6HA,21,Cramond Primary School,Cramond,8859
319586,676433,8916,EH4 6HS,21,Cramond Primary School,Cramond,8871
318950,675952,8917,EH4 6HU,21,Cramond Primary School,Cramond,8872
318909,676600,8919,EH4 6HX,21,Cramond Primary School,Cramond,8874
318683,676475,8920,EH4 6HY,21,Cramond Primary School,Cramond,8875
319121,676899,8921,EH4 6HZ,21,Cramond Primary School,Cramond,8876
319076,676572,8922,EH4 6JA,21,Cramond Primary School,Cramond,8877
319286,676349,8923,EH4 6JE,21,Cramond Primary School,Cramond,8878
318765,676556,8929,EH4 6JN,21,Cramond Primary School,Cramond,8884
318551,676115,8933,EH4 6JT,21,Cramond Primary School,Cramond,8888
318477,676076,8934,EH4 6JU,21,Cramond Primary School,Cramond,8889
318346,676056,8936,EH4 6JX,21,Cramond Primary School,Cramond,8891
318192,675970,8937,EH4 6JY,21,Cramond Primary School,Cramond,8892
318424,675833,8938,EH4 6LA,21,Cramond Primary School,Cramond,8893
318460,675801,8939,EH4 6LB,21,Cramond Primary School,Cramond,8894
318592,676104,8940,EH4 6LD,21,Cramond Primary School,Cramond,8895
318369,675744,8941,EH4 6LE,21,Cramond Primary School,Cramond,8896
318332,675660,8942,EH4 6LF,21,Cramond Primary School,Cramond,8897
318279,675688,8943,EH4 6LG,21,Cramond Primary School,Cramond,8898
318054,675682,8944,EH4 6LH,21,Cramond Primary School,Cramond,8899
318099,675783,8945,EH4 6LJ,21,Cramond Primary School,Cramond,8900
318150,675890,8946,EH4 6LL,21,Cramond Primary School,Cramond,8901
318183,675757,8947,EH4 6LN,21,Cramond Primary School,Cramond,8902
318440,676092,8948,EH4 6LP,21,Cramond Primary School,Cramond,8903
318147,675632,8949,EH4 6LQ,21,Cramond Primary School,Cramond,8904
318636,675980,8950,EH4 6LR,21,Cramond Primary School,Cramond,8905
318717,676074,8951,EH4 6LS,21,Cramond Primary School,Cramond,8906
318876,676185,8952,EH4 6LT,21,Cramond Primary School,Cramond,8907
319023,676193,8953,EH4 6LU,21,Cramond Primary School,Cramond,8908
318573,675855,8954,EH4 6LW,21,Cramond Primary School,Cramond,8909
319212,676269,8955,EH4 6LX,21,Cramond Primary School,Cramond,8910
319165,676371,8956,EH4 6LY,21,Cramond Primary School,Cramond,8911
319057,676411,8957,EH4 6LZ,21,Cramond Primary School,Cramond,8912
319075,676386,8958,EH4 6NA,21,Cramond Primary School,Cramond,8913
319103,676336,8959,EH4 6NB,21,Cramond Primary School,Cramond,8914
319161,676295,8960,EH4 6ND,21,Cramond Primary School,Cramond,8915
319104,676281,8961,EH4 6NE,21,Cramond Primary School,Cramond,8916
319023,676365,8962,EH4 6NF,21,Cramond Primary School,Cramond,8917
319007,676452,8963,EH4 6NG,21,Cramond Primary School,Cramond,8918
319026,676521,8964,EH4 6NH,21,Cramond Primary School,Cramond,8919
318980,676532,8965,EH4 6NJ,21,Cramond Primary School,Cramond,8920
318926,676555,8966,EH4 6NL,21,Cramond Primary School,Cramond,8921
318924,676590,8967,EH4 6NN,21,Cramond Primary School,Cramond,8922
318978,676645,8968,EH4 6NP,21,Cramond Primary School,Cramond,8923
319071,676485,8969,EH4 6NQ,21,Cramond Primary School,Cramond,8924
318936,676633,8970,EH4 6NR,21,Cramond Primary School,Cramond,8925
318976,676845,8971,EH4 6NS,21,Cramond Primary School,Cramond,8926
318908,676844,8972,EH4 6NT,21,Cramond Primary School,Cramond,8927
318938,677063,8973,EH4 6NU,21,Cramond Primary School,Cramond,8928
318957,676597,8974,EH4 6NW,21,Cramond Primary School,Cramond,8929
318927,677038,8975,EH4 6NY,21,Cramond Primary School,Cramond,8930
319029,676665,8976,EH4 6NZ,21,Cramond Primary School,Cramond,8931
318518,676032,8977,EH4 6PA,21,Cramond Primary School,Cramond,8932
318627,676202,8978,EH4 6PB,21,Cramond Primary School,Cramond,8933
318596,676249,8979,EH4 6PD,21,Cramond Primary School,Cramond,8934
318783,676408,8980,EH4 6PE,21,Cramond Primary School,Cramond,8935
318753,676222,8981,EH4 6PF,21,Cramond Primary School,Cramond,8936
318715,676228,8982,EH4 6PG,21,Cramond Primary School,Cramond,8937
318777,676479,8983,EH4 6PH,21,Cramond Primary School,Cramond,8938
318850,676550,8984,EH4 6PJ,21,Cramond Primary School,Cramond,8939
318887,676517,8985,EH4 6PL,21,Cramond Primary School,Cramond,8940
318806,676375,8986,EH4 6PN,21,Cramond Primary School,Cramond,8941
318984,676466,8987,EH4 6PP,21,Cramond Primary School,Cramond,8942
318704,676372,8988,EH4 6PQ,21,Cramond Primary School,Cramond,8943
318860,676328,8989,EH4 6PR,21,Cramond Primary School,Cramond,8944
318785,676186,8990,EH4 6PS,21,Cramond Primary School,Cramond,8945
318984,676236,8991,EH4 6PT,21,Cramond Primary School,Cramond,8946
318953,676269,8992,EH4 6PU,21,Cramond Primary School,Cramond,8947
318843,676355,8993,EH4 6PW,21,Cramond Primary School,Cramond,8948
318904,676318,8994,EH4 6PX,21,Cramond Primary School,Cramond,8949
318993,676345,8995,EH4 6PZ,21,Cramond Primary School,Cramond,8950
318935,676519,8996,EH4 6QA,21,Cramond Primary School,Cramond,8951
318542,676286,8997,EH4 6QB,21,Cramond Primary School,Cramond,8952
318659,676402,8998,EH4 6QD,21,Cramond Primary School,Cramond,8953
318536,676359,8999,EH4 6QE,21,Cramond Primary School,Cramond,8954
319254,676490,9000,EH4 6QF,21,Cramond Primary School,Cramond,8955
319190,676497,9001,EH4 6QG,21,Cramond Primary School,Cramond,8956
318151,675383,9002,EH4 6QH,21,Cramond Primary School,Cramond,8957
318262,675403,9003,EH4 6QJ,21,Cramond Primary School,Cramond,8958
